"subj_idx","gender","year","rt","key_press","paired_colors","ismatch","acc","TaskRelevance","Identity"
23,1,24,661,"j","red",1,1,"TaskRelevant","self"
23,1,24,700,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,630,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,796,"f","red",0,1,"TaskRelevant","self"
23,1,24,882,"j","blue",0,0,"TaskRelevant","friend"
23,1,24,607,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,917,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,596,"j","red",1,1,"TaskRelevant","self"
23,1,24,1018,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,1205,"j","green",0,0,"TaskRelevant","stranger"
23,1,24,740,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,977,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,695,"f","blue",1,0,"TaskRelevant","friend"
23,1,24,NA,"null","green",0,0,"TaskRelevant","stranger"
23,1,24,735,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,753,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,743,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,747,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,702,"f","red",0,1,"TaskRelevant","self"
23,1,24,772,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,751,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,792,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,749,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,819,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,670,"j","red",1,1,"TaskRelevant","self"
23,1,24,834,"f","red",0,1,"TaskRelevant","self"
23,1,24,1216,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,724,"j","blue",0,0,"TaskRelevant","friend"
23,1,24,975,"f","red",0,1,"TaskRelevant","self"
23,1,24,1030,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,772,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,1068,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,702,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,723,"f","red",0,1,"TaskRelevant","self"
23,1,24,830,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,762,"f","red",0,1,"TaskRelevant","self"
23,1,24,583,"f","red",0,1,"TaskRelevant","self"
23,1,24,696,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,626,"j","red",1,1,"TaskRelevant","self"
23,1,24,755,"j","red",1,1,"TaskRelevant","self"
23,1,24,736,"j","red",1,1,"TaskRelevant","self"
23,1,24,724,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,674,"j","red",1,1,"TaskRelevant","self"
23,1,24,715,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,952,"j","blue",0,0,"TaskRelevant","friend"
23,1,24,794,"j","green",0,0,"TaskRelevant","stranger"
23,1,24,937,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,1032,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,660,"j","red",1,1,"TaskRelevant","self"
23,1,24,1156,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,711,"j","red",1,1,"TaskRelevant","self"
23,1,24,792,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,934,"j","blue",0,0,"TaskRelevant","friend"
23,1,24,819,"f","red",0,1,"TaskRelevant","self"
23,1,24,696,"f","red",0,1,"TaskRelevant","self"
23,1,24,636,"j","red",1,1,"TaskRelevant","self"
23,1,24,713,"f","red",0,1,"TaskRelevant","self"
23,1,24,718,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,1147,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,778,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,499,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,745,"f","red",0,1,"TaskRelevant","self"
23,1,24,619,"j","red",1,1,"TaskRelevant","self"
23,1,24,727,"f","red",0,1,"TaskRelevant","self"
23,1,24,700,"j","blue",0,0,"TaskRelevant","friend"
23,1,24,987,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,722,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,842,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,759,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,883,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,1439,"f","blue",1,0,"TaskRelevant","friend"
23,1,24,729,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,1005,"j","green",0,0,"TaskRelevant","stranger"
23,1,24,880,"f","red",0,1,"TaskRelevant","self"
23,1,24,1164,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,989,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,663,"j","red",1,1,"TaskRelevant","self"
23,1,24,778,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,759,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,783,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,641,"j","red",1,1,"TaskRelevant","self"
23,1,24,577,"j","red",1,1,"TaskRelevant","self"
23,1,24,565,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,741,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,718,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,827,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,813,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,861,"f","red",0,1,"TaskRelevant","self"
23,1,24,804,"f","red",0,1,"TaskRelevant","self"
23,1,24,645,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,679,"f","red",0,1,"TaskRelevant","self"
23,1,24,867,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,767,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,734,"f","red",0,1,"TaskRelevant","self"
23,1,24,928,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,694,"f","blue",1,0,"TaskRelevant","friend"
23,1,24,557,"j","red",1,1,"TaskRelevant","self"
23,1,24,764,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,729,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,1038,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,800,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,713,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,660,"j","red",1,1,"TaskRelevant","self"
23,1,24,804,"j","red",1,1,"TaskRelevant","self"
23,1,24,712,"j","blue",0,0,"TaskRelevant","friend"
23,1,24,674,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,690,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,896,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,704,"f","red",0,1,"TaskRelevant","self"
23,1,24,841,"j","red",1,1,"TaskRelevant","self"
23,1,24,669,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,708,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,741,"f","blue",1,0,"TaskRelevant","friend"
23,1,24,819,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,800,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,712,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,735,"j","red",1,1,"TaskRelevant","self"
23,1,24,741,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,920,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,704,"f","red",0,1,"TaskRelevant","self"
23,1,24,725,"j","red",1,1,"TaskRelevant","self"
23,1,24,815,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,684,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,738,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,703,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,739,"f","red",0,1,"TaskRelevant","self"
23,1,24,709,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,791,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,553,"j","red",1,1,"TaskRelevant","self"
23,1,24,757,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,971,"f","red",0,1,"TaskRelevant","self"
23,1,24,1029,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,561,"j","red",1,1,"TaskRelevant","self"
23,1,24,882,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,853,"f","green",1,0,"TaskRelevant","stranger"
23,1,24,810,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,736,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,698,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,724,"f","red",0,1,"TaskRelevant","self"
23,1,24,765,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,680,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,670,"j","red",1,1,"TaskRelevant","self"
23,1,24,710,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,690,"j","red",1,1,"TaskRelevant","self"
23,1,24,710,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,649,"j","red",1,1,"TaskRelevant","self"
23,1,24,817,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,795,"f","red",0,1,"TaskRelevant","self"
23,1,24,707,"f","red",0,1,"TaskRelevant","self"
23,1,24,856,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,766,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,810,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,880,"f","red",0,1,"TaskRelevant","self"
23,1,24,821,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,865,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,731,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,725,"j","red",1,1,"TaskRelevant","self"
23,1,24,642,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,747,"f","red",0,1,"TaskRelevant","self"
23,1,24,764,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,806,"f","red",0,1,"TaskRelevant","self"
23,1,24,854,"j","red",1,1,"TaskRelevant","self"
23,1,24,1161,"j","red",1,1,"TaskRelevant","self"
23,1,24,717,"f","red",0,1,"TaskRelevant","self"
23,1,24,783,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,764,"f","red",0,1,"TaskRelevant","self"
23,1,24,775,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,866,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,726,"j","red",0,0,"TaskRelevant","self"
23,1,24,858,"j","green",0,0,"TaskRelevant","stranger"
23,1,24,777,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,667,"j","red",1,1,"TaskRelevant","self"
23,1,24,708,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,946,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,905,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,786,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,872,"j","red",1,1,"TaskRelevant","self"
23,1,24,838,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,749,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,784,"f","red",0,1,"TaskRelevant","self"
23,1,24,712,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,838,"j","red",1,1,"TaskRelevant","self"
23,1,24,717,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,661,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,708,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,805,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,693,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,1124,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,1055,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,794,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,663,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,602,"j","red",1,1,"TaskRelevant","self"
23,1,24,733,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,622,"j","red",1,1,"TaskRelevant","self"
23,1,24,850,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,718,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,678,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,702,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,613,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,722,"j","green",0,0,"TaskRelevant","stranger"
23,1,24,691,"j","red",1,1,"TaskRelevant","self"
23,1,24,854,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,877,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,767,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,885,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,674,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,933,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,719,"j","blue",1,1,"TaskRelevant","friend"
23,1,24,812,"f","red",0,1,"TaskRelevant","self"
23,1,24,853,"f","red",0,1,"TaskRelevant","self"
23,1,24,972,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,908,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,786,"f","blue",1,0,"TaskRelevant","friend"
23,1,24,650,"j","red",1,1,"TaskRelevant","self"
23,1,24,684,"j","red",1,1,"TaskRelevant","self"
23,1,24,610,"j","red",1,1,"TaskRelevant","self"
23,1,24,703,"f","red",0,1,"TaskRelevant","self"
23,1,24,768,"f","green",1,0,"TaskRelevant","stranger"
23,1,24,756,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,761,"f","red",0,1,"TaskRelevant","self"
23,1,24,749,"f","red",0,1,"TaskRelevant","self"
23,1,24,675,"j","red",1,1,"TaskRelevant","self"
23,1,24,748,"f","red",0,1,"TaskRelevant","self"
23,1,24,731,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,792,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,862,"f","green",0,1,"TaskRelevant","stranger"
23,1,24,797,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,688,"j","green",1,1,"TaskRelevant","stranger"
23,1,24,727,"f","blue",0,1,"TaskRelevant","friend"
23,1,24,944,"j","green",0,0,"TaskIrrelevant","stranger"
23,1,24,1075,"f","red",1,0,"TaskIrrelevant","self"
23,1,24,794,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,727,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,770,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,767,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,923,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,859,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,966,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,662,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,816,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,688,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,690,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,702,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,546,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,1101,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,501,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,789,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,891,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,779,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,861,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,529,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,696,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,980,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,784,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,708,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,722,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,678,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,697,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,783,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,948,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,674,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,724,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,715,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,921,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,645,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,613,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,768,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,787,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,614,"j","red",0,0,"TaskIrrelevant","self"
23,1,24,892,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,1084,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,640,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,825,"f","green",1,0,"TaskIrrelevant","stranger"
23,1,24,791,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,1075,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,978,"j","green",0,0,"TaskIrrelevant","stranger"
23,1,24,651,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,743,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,679,"j","green",0,0,"TaskIrrelevant","stranger"
23,1,24,679,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,826,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,781,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,1032,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,744,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,731,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,870,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,915,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,886,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,778,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,767,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,754,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,671,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,716,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,707,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,851,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,784,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,662,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,748,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,783,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,617,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,682,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,907,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,732,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,810,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,1259,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,744,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,717,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,1170,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,1180,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,736,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,659,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,665,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,633,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,692,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,751,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,695,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,821,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,1072,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,693,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,609,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,642,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,1000,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,697,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,890,"f","red",1,0,"TaskIrrelevant","self"
23,1,24,897,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,878,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,708,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,662,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,868,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,794,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,599,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,600,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,576,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,695,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,754,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,650,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,838,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,737,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,850,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,588,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,621,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,669,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,837,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,756,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,552,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,674,"f","green",1,0,"TaskIrrelevant","stranger"
23,1,24,816,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,710,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,1104,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,539,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,611,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,662,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,597,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,686,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,838,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,665,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,654,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,843,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,509,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,836,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,711,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,762,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,529,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,650,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,806,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,708,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,762,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,912,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,704,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,837,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,672,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,725,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,769,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,689,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,769,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,744,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,645,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,671,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,575,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,670,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,511,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,493,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,692,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,636,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,694,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,704,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,656,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,725,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,650,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,645,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,1143,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,1176,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,642,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,616,"j","red",0,0,"TaskIrrelevant","self"
23,1,24,826,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,687,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,728,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,823,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,685,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,690,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,694,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,694,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,756,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,700,"f","green",1,0,"TaskIrrelevant","stranger"
23,1,24,594,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,651,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,973,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,730,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,837,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,876,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,906,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,854,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,785,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,1067,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,711,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,676,"j","red",1,1,"TaskIrrelevant","self"
23,1,24,773,"j","blue",1,1,"TaskIrrelevant","friend"
23,1,24,732,"f","red",0,1,"TaskIrrelevant","self"
23,1,24,767,"f","blue",0,1,"TaskIrrelevant","friend"
23,1,24,780,"j","green",1,1,"TaskIrrelevant","stranger"
23,1,24,779,"f","green",0,1,"TaskIrrelevant","stranger"
23,1,24,717,"j","green",1,1,"TaskIrrelevant","stranger"
